"queryName","queryId","matchName","matchId","guildId","guildName","reference","graph","level","community"
"Carabidae",NA,"Pterostichus strenuus","c(""NCBITaxon:484362"", ""NCBI:484362"", ""GBIF:7508714"", ""https://tree.opentreeoflife.org/opentree/ottol@994762"")","ECOCORE:00000010","heterotroph",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Pterostichus strenuus","c(""NCBITaxon:484362"", ""NCBI:484362"", ""GBIF:7508714"", ""https://tree.opentreeoflife.org/opentree/ottol@994762"")","ECOCORE:00000088","carnivore",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Elaphrus cupreus","c(""NCBITaxon:48623"", ""NCBI:48623"", ""GBIF:4473319"", ""https://tree.opentreeoflife.org/opentree/ottol@321546"")","ECOCORE:00000010","heterotroph",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Elaphrus cupreus","c(""NCBITaxon:48623"", ""NCBI:48623"", ""GBIF:4473319"", ""https://tree.opentreeoflife.org/opentree/ottol@321546"")","ECOCORE:00000088","carnivore",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Agonum muelleri","c(""NCBITaxon:536884"", ""NCBI:536884"", ""GBIF:4988484"", ""https://tree.opentreeoflife.org/opentree/ottol@305075"")","ECOCORE:00000010","heterotroph",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Agonum muelleri","c(""NCBITaxon:536884"", ""NCBI:536884"", ""GBIF:4988484"", ""https://tree.opentreeoflife.org/opentree/ottol@305075"")","ECOCORE:00000088","carnivore",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Amara aulica","c(""NCBITaxon:536885"", ""NCBI:536885"", ""https://tree.opentreeoflife.org/opentree/ottol@305077"", ""GBIF:1035194"")","ECOCORE:00000010","heterotroph",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Amara aulica","c(""NCBITaxon:536885"", ""NCBI:536885"", ""https://tree.opentreeoflife.org/opentree/ottol@305077"", ""GBIF:1035194"")","ECOCORE:00000019","herbivore",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Amara aulica","c(""NCBITaxon:536885"", ""NCBI:536885"", ""https://tree.opentreeoflife.org/opentree/ottol@305077"", ""GBIF:1035194"")","ECOCORE:00000143","granivore",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Amara aulica","c(""NCBITaxon:536885"", ""NCBI:536885"", ""https://tree.opentreeoflife.org/opentree/ottol@305077"", ""GBIF:1035194"")","ECOCORE:00000088","carnivore",NA,"onto:implicit","family","macrofauna_foliar"
