"queryName","queryId","matchName","matchId","interactionId","interactionName","resourceId","resourceName","reference","graph","level","community"
"Mylonchulus",NA,"Mylonchulus","c(""NCBITaxon:70233"", ""NCBI:70233"", ""GBIF:2282543"", ""https://tree.opentreeoflife.org/opentree/ottol@441134"")","RO:0002470","eats","GBIF:7","Protozoa",NA,"gratin:nematrait","genus","nematodes"
"Mylonchulus",NA,"Mylonchulus","c(""NCBITaxon:70233"", ""NCBI:70233"", ""GBIF:2282543"", ""https://tree.opentreeoflife.org/opentree/ottol@441134"")","RO:0002470","eats","GBIF:5967481","Nematoda",NA,"gratin:nematrait","genus","nematodes"
"Mylonchulus",NA,"Mylonchulus","c(""NCBITaxon:70233"", ""NCBI:70233"", ""GBIF:2282543"", ""https://tree.opentreeoflife.org/opentree/ottol@441134"")","RO:0002470","eats","GBIF:4","Chromista",NA,"gratin:nematrait","genus","nematodes"
"Mylonchulus",NA,"Mylonchulus","c(""NCBITaxon:70233"", ""NCBI:70233"", ""GBIF:2282543"", ""https://tree.opentreeoflife.org/opentree/ottol@441134"")","RO:0002470","eats","GBIF:3565","Enchytraeidae",NA,"gratin:nematrait","genus","nematodes"
"Cephalobidae",NA,"Acrobeles","c(""NCBITaxon:55786"", ""NCBI:55786"", ""GBIF:2283761"", ""https://tree.opentreeoflife.org/opentree/ottol@70807"")","RO:0002470","eats","NCBI:2","Bacteria",NA,"gratin:hedde_misc1","family","nematodes"
"Cephalobidae",NA,"Acrobeles","c(""NCBITaxon:55786"", ""NCBI:55786"", ""GBIF:2283761"", ""https://tree.opentreeoflife.org/opentree/ottol@70807"")","RO:0002470","eats","NCBI:2157","Archaea",NA,"gratin:hedde_misc1","family","nematodes"
"Cephalobidae",NA,"Acrobeles","c(""NCBITaxon:55786"", ""NCBI:55786"", ""GBIF:2283761"", ""https://tree.opentreeoflife.org/opentree/ottol@70807"")","RO:0002470","eats","GBIF:2","Archaea",NA,"gratin:nematrait","family","nematodes"
"Cephalobidae",NA,"Acrobeles","c(""NCBITaxon:55786"", ""NCBI:55786"", ""GBIF:2283761"", ""https://tree.opentreeoflife.org/opentree/ottol@70807"")","RO:0002470","eats","GBIF:3","Bacteria",NA,"gratin:nematrait","family","nematodes"
"Cephalobidae",NA,"Cephalobus","c(""NCBITaxon:70199"", ""NCBI:70199"", ""https://tree.opentreeoflife.org/opentree/ottol@562808"", ""GBIF:2283209"")","RO:0002470","eats","NCBI:2","Bacteria",NA,"gratin:hedde_misc1","family","nematodes"
"Cephalobidae",NA,"Cephalobus","c(""NCBITaxon:70199"", ""NCBI:70199"", ""https://tree.opentreeoflife.org/opentree/ottol@562808"", ""GBIF:2283209"")","RO:0002470","eats","NCBI:2157","Archaea",NA,"gratin:hedde_misc1","family","nematodes"
"Cephalobidae",NA,"Cephalobus","c(""NCBITaxon:70199"", ""NCBI:70199"", ""https://tree.opentreeoflife.org/opentree/ottol@562808"", ""GBIF:2283209"")","RO:0002470","eats","GBIF:2","Archaea",NA,"gratin:nematrait","family","nematodes"
"Cephalobidae",NA,"Cephalobus","c(""NCBITaxon:70199"", ""NCBI:70199"", ""https://tree.opentreeoflife.org/opentree/ottol@562808"", ""GBIF:2283209"")","RO:0002470","eats","GBIF:3","Bacteria",NA,"gratin:nematrait","family","nematodes"
"Cephalobidae",NA,"Cervidellus","c(""NCBITaxon:114856"", ""NCBI:114856"", ""https://tree.opentreeoflife.org/opentree/ottol@995143"", ""GBIF:2283730"")","RO:0002470","eats","GBIF:2","Archaea",NA,"gratin:nematrait","family","nematodes"
"Cephalobidae",NA,"Cervidellus","c(""NCBITaxon:114856"", ""NCBI:114856"", ""https://tree.opentreeoflife.org/opentree/ottol@995143"", ""GBIF:2283730"")","RO:0002470","eats","GBIF:3","Bacteria",NA,"gratin:nematrait","family","nematodes"
"Cephalobidae",NA,"Acrobeloides","c(""NCBITaxon:70201"", ""NCBI:70201"", ""GBIF:2283754"", ""https://tree.opentreeoflife.org/opentree/ottol@916323"")","RO:0002470","eats","NCBI:2","Bacteria",NA,"gratin:hedde_misc1","family","nematodes"
"Cephalobidae",NA,"Acrobeloides","c(""NCBITaxon:70201"", ""NCBI:70201"", ""GBIF:2283754"", ""https://tree.opentreeoflife.org/opentree/ottol@916323"")","RO:0002470","eats","NCBI:2157","Archaea",NA,"gratin:hedde_misc1","family","nematodes"
"Cephalobidae",NA,"Acrobeloides","c(""NCBITaxon:70201"", ""NCBI:70201"", ""GBIF:2283754"", ""https://tree.opentreeoflife.org/opentree/ottol@916323"")","RO:0002470","eats","GBIF:2","Archaea",NA,"gratin:nematrait","family","nematodes"
"Cephalobidae",NA,"Acrobeloides","c(""NCBITaxon:70201"", ""NCBI:70201"", ""GBIF:2283754"", ""https://tree.opentreeoflife.org/opentree/ottol@916323"")","RO:0002470","eats","GBIF:3","Bacteria",NA,"gratin:nematrait","family","nematodes"
"Cephalobidae",NA,"Eucephalobus","c(""NCBITaxon:293678"", ""NCBI:293678"", ""GBIF:2283772"", ""https://tree.opentreeoflife.org/opentree/ottol@121850"")","RO:0002470","eats","NCBI:2157","Archaea",NA,"gratin:hedde_misc1","family","nematodes"
"Cephalobidae",NA,"Eucephalobus","c(""NCBITaxon:293678"", ""NCBI:293678"", ""GBIF:2283772"", ""https://tree.opentreeoflife.org/opentree/ottol@121850"")","RO:0002470","eats","NCBI:2","Bacteria",NA,"gratin:hedde_misc1","family","nematodes"
"Cephalobidae",NA,"Eucephalobus","c(""NCBITaxon:293678"", ""NCBI:293678"", ""GBIF:2283772"", ""https://tree.opentreeoflife.org/opentree/ottol@121850"")","RO:0002470","eats","GBIF:3","Bacteria",NA,"gratin:nematrait","family","nematodes"
"Cephalobidae",NA,"Eucephalobus","c(""NCBITaxon:293678"", ""NCBI:293678"", ""GBIF:2283772"", ""https://tree.opentreeoflife.org/opentree/ottol@121850"")","RO:0002470","eats","GBIF:2","Archaea",NA,"gratin:nematrait","family","nematodes"
