"queryName","queryId","matchName","matchId","guildId","guildName","reference","graph","level","community"
"Brachinus crepitans","NA","Brachinus crepitans","c(""NCBITaxon:877828"", ""NCBI:877828"", ""GBIF:4474861"", ""https://tree.opentreeoflife.org/opentree/ottol@950367"")","ECOCORE:00000088","carnivore","NA","onto:implicit","species","macrofauna_surface"
"Euborellia moesta","NA","Euborellia moesta","c(""NCBITaxon:94126"", ""NCBI:94126"", ""GBIF:4392193"", ""https://tree.opentreeoflife.org/opentree/ottol@921177"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
"Euborellia moesta","NA","Euborellia moesta","c(""NCBITaxon:94126"", ""NCBI:94126"", ""GBIF:4392193"", ""https://tree.opentreeoflife.org/opentree/ottol@921177"")","ECOCORE:00000088","carnivore","NA","onto:implicit","species","macrofauna_surface"
"Himacerus mirmicoides","NA","Himacerus mirmicoides","c(""NCBITaxon:347979"", ""NCBI:347979"", ""https://tree.opentreeoflife.org/opentree/ottol@233728"", ""GBIF:4487069"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
"Himacerus mirmicoides","NA","Himacerus mirmicoides","c(""NCBITaxon:347979"", ""NCBI:347979"", ""https://tree.opentreeoflife.org/opentree/ottol@233728"", ""GBIF:4487069"")","ECOCORE:00000088","carnivore","NA","gratin:gossner_arthropoda","species","macrofauna_surface"
"Scymnus frontalis","NA","Scymnus frontalis","c(""NCBITaxon:619630"", ""NCBI:619630"", ""GBIF:5749504"", ""https://tree.opentreeoflife.org/opentree/ottol@236193"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
"Scymnus frontalis","NA","Scymnus frontalis","c(""NCBITaxon:619630"", ""NCBI:619630"", ""GBIF:5749504"", ""https://tree.opentreeoflife.org/opentree/ottol@236193"")","ECOCORE:00000088","carnivore","NA","gratin:gossner_arthropoda","species","macrofauna_surface"
"Cataglyphis piliscapa","NA","Cataglyphis piliscapa","c(""NCBITaxon:1933149"", ""NCBI:1933149"", ""https://tree.opentreeoflife.org/opentree/ottol@3260954"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
"Cataglyphis piliscapa","NA","Cataglyphis piliscapa","c(""NCBITaxon:1933149"", ""NCBI:1933149"", ""https://tree.opentreeoflife.org/opentree/ottol@3260954"")","SFWO:0000062","microorganism","NA","onto:implicit","species","macrofauna_surface"
"Cataglyphis piliscapa","NA","Cataglyphis piliscapa","c(""NCBITaxon:1933149"", ""NCBI:1933149"", ""https://tree.opentreeoflife.org/opentree/ottol@3260954"")","ECOCORE:00000088","carnivore","NA","onto:implicit","species","macrofauna_surface"
"Cataglyphis piliscapa","NA","Cataglyphis piliscapa","c(""NCBITaxon:1933149"", ""NCBI:1933149"", ""https://tree.opentreeoflife.org/opentree/ottol@3260954"")","ECOCORE:00000054","decomposer","NA","onto:implicit","species","macrofauna_surface"
"Cataglyphis piliscapa","NA","Cataglyphis piliscapa","c(""NCBITaxon:1933149"", ""NCBI:1933149"", ""https://tree.opentreeoflife.org/opentree/ottol@3260954"")","ECOCORE:00000055","detritivore","NA","onto:implicit","species","macrofauna_surface"
"Cataglyphis piliscapa","NA","Cataglyphis piliscapa","c(""NCBITaxon:1933149"", ""NCBI:1933149"", ""https://tree.opentreeoflife.org/opentree/ottol@3260954"")","ECOCORE:00000056","saprotroph","NA","onto:implicit","species","macrofauna_surface"
"Cataglyphis piliscapa","NA","Cataglyphis piliscapa","c(""NCBITaxon:1933149"", ""NCBI:1933149"", ""https://tree.opentreeoflife.org/opentree/ottol@3260954"")","ECOCORE:00000090","scavenger","NA","onto:implicit","species","macrofauna_surface"
"Cataglyphis piliscapa","NA","Cataglyphis piliscapus","GBIF:1319619","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
"Cataglyphis piliscapa","NA","Cataglyphis piliscapus","GBIF:1319619","SFWO:0000062","microorganism","NA","onto:implicit","species","macrofauna_surface"
"Cataglyphis piliscapa","NA","Cataglyphis piliscapus","GBIF:1319619","ECOCORE:00000088","carnivore","NA","onto:implicit","species","macrofauna_surface"
"Cataglyphis piliscapa","NA","Cataglyphis piliscapus","GBIF:1319619","ECOCORE:00000054","decomposer","NA","onto:implicit","species","macrofauna_surface"
"Cataglyphis piliscapa","NA","Cataglyphis piliscapus","GBIF:1319619","ECOCORE:00000055","detritivore","NA","onto:implicit","species","macrofauna_surface"
"Cataglyphis piliscapa","NA","Cataglyphis piliscapus","GBIF:1319619","ECOCORE:00000056","saprotroph","NA","onto:implicit","species","macrofauna_surface"
"Cataglyphis piliscapa","NA","Cataglyphis piliscapus","GBIF:1319619","ECOCORE:00000090","scavenger","NA","onto:implicit","species","macrofauna_surface"
