"queryName","queryId","matchName","matchId","guildId","guildName","reference","graph","level","community"
"Peregrinia clavideferens","NA","Peregrinia clavideferens","c(""NCBITaxon:981321"", ""NCBI:981321"", ""https://tree.opentreeoflife.org/opentree/ottol@149865"")","SFWO:0000062","microorganism","NA","onto:implicit","species","protists"
"Peregrinia clavideferens","NA","Peregrinia clavideferens","c(""NCBITaxon:981321"", ""NCBI:981321"", ""https://tree.opentreeoflife.org/opentree/ottol@149865"")","ECOCORE:00000098","bacterivore","NA","gratin:fioredonno_cercozoa","species","protists"
"Peregrinia clavideferens","NA","Peregrinia clavideferens","c(""NCBITaxon:981321"", ""NCBI:981321"", ""https://tree.opentreeoflife.org/opentree/ottol@149865"")","SFWO:0000064","protist","NA","onto:implicit","species","protists"
"Peregrinia clavideferens","NA","Peregrinia clavideferens","c(""NCBITaxon:981321"", ""NCBI:981321"", ""https://tree.opentreeoflife.org/opentree/ottol@149865"")","SFWO:0000061","microbivore","NA","onto:implicit","species","protists"
"Peregrinia clavideferens","NA","Peregrinia clavideferens","c(""NCBITaxon:981321"", ""NCBI:981321"", ""https://tree.opentreeoflife.org/opentree/ottol@149865"")","SFWO:0000599","heterotrophic protist","NA","onto:implicit","species","protists"
"Peregrinia clavideferens","NA","Peregrinia clavideferens","c(""NCBITaxon:981321"", ""NCBI:981321"", ""https://tree.opentreeoflife.org/opentree/ottol@149865"")","ECOCORE:00000098","bacterivore","NA","gratin:giachello_protista","species","protists"
"Rhogostoma schuessleri","NA","Rhogostoma schuessleri","c(""NCBITaxon:981202"", ""NCBI:981202"", ""https://tree.opentreeoflife.org/opentree/ottol@530174"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","protists"
"Rhogostoma schuessleri","NA","Rhogostoma schuessleri","c(""NCBITaxon:981202"", ""NCBI:981202"", ""https://tree.opentreeoflife.org/opentree/ottol@530174"")","SFWO:0000062","microorganism","NA","onto:implicit","species","protists"
"Rhogostoma schuessleri","NA","Rhogostoma schuessleri","c(""NCBITaxon:981202"", ""NCBI:981202"", ""https://tree.opentreeoflife.org/opentree/ottol@530174"")","ECOCORE:00000088","carnivore","NA","onto:implicit","species","protists"
"Rhogostoma schuessleri","NA","Rhogostoma schuessleri","c(""NCBITaxon:981202"", ""NCBI:981202"", ""https://tree.opentreeoflife.org/opentree/ottol@530174"")","ECOCORE:00000089","predator","NA","onto:implicit","species","protists"
"Rhogostoma schuessleri","NA","Rhogostoma schuessleri","c(""NCBITaxon:981202"", ""NCBI:981202"", ""https://tree.opentreeoflife.org/opentree/ottol@530174"")","SFWO:0000064","protist","NA","onto:implicit","species","protists"
"Rhogostoma schuessleri","NA","Rhogostoma schuessleri","c(""NCBITaxon:981202"", ""NCBI:981202"", ""https://tree.opentreeoflife.org/opentree/ottol@530174"")","SFWO:0000063","omnivore","NA","gratin:fioredonno_cercozoa","species","protists"
"Rhogostoma schuessleri","NA","Rhogostoma schuessleri","c(""NCBITaxon:981202"", ""NCBI:981202"", ""https://tree.opentreeoflife.org/opentree/ottol@530174"")","SFWO:0000599","heterotrophic protist","NA","onto:implicit","species","protists"
"Paracercomonas paralaciniaegerens","NA","Paracercomonas paralaciniaegerens","c(""NCBITaxon:686752"", ""NCBI:686752"", ""https://tree.opentreeoflife.org/opentree/ottol@974422"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","protists"
"Paracercomonas paralaciniaegerens","NA","Paracercomonas paralaciniaegerens","c(""NCBITaxon:686752"", ""NCBI:686752"", ""https://tree.opentreeoflife.org/opentree/ottol@974422"")","SFWO:0000512","microphytophage","NA","onto:implicit","species","protists"
"Paracercomonas paralaciniaegerens","NA","Paracercomonas paralaciniaegerens","c(""NCBITaxon:686752"", ""NCBI:686752"", ""https://tree.opentreeoflife.org/opentree/ottol@974422"")","SFWO:0000062","microorganism","NA","onto:implicit","species","protists"
"Paracercomonas paralaciniaegerens","NA","Paracercomonas paralaciniaegerens","c(""NCBITaxon:686752"", ""NCBI:686752"", ""https://tree.opentreeoflife.org/opentree/ottol@974422"")","ECOCORE:00000098","bacterivore","NA","gratin:fioredonno_cercozoa","species","protists"
