"","queryName","queryId","matchName","matchId","guildId","guildName","reference","graph"
"42","Messor","NA","Messor capitatus","c(""NCBITaxon:219786"", ""NCBI:219786"", ""https://tree.opentreeoflife.org/opentree/ottol@691936"", ""GBIF:1316432"")","ECOCORE:00000090","scavenger","NA","onto:implicit"
"43","Messor","NA","Messor capitatus","c(""NCBITaxon:219786"", ""NCBI:219786"", ""https://tree.opentreeoflife.org/opentree/ottol@691936"", ""GBIF:1316432"")","ECOCORE:00000019","herbivore","NA","onto:implicit"
"44","Messor","NA","Messor capitatus","c(""NCBITaxon:219786"", ""NCBI:219786"", ""https://tree.opentreeoflife.org/opentree/ottol@691936"", ""GBIF:1316432"")","ECOCORE:00000143","granivore","NA","onto:implicit"
"45","Messor","NA","Messor minor","c(""NCBITaxon:519485"", ""NCBI:519485"", ""https://tree.opentreeoflife.org/opentree/ottol@874633"", ""GBIF:1316434"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"46","Messor","NA","Messor minor","c(""NCBITaxon:519485"", ""NCBI:519485"", ""https://tree.opentreeoflife.org/opentree/ottol@874633"", ""GBIF:1316434"")","ECOCORE:00000054","decomposer","NA","onto:implicit"
"47","Messor","NA","Messor minor","c(""NCBITaxon:519485"", ""NCBI:519485"", ""https://tree.opentreeoflife.org/opentree/ottol@874633"", ""GBIF:1316434"")","ECOCORE:00000055","detritivore","NA","onto:implicit"
"48","Messor","NA","Messor minor","c(""NCBITaxon:519485"", ""NCBI:519485"", ""https://tree.opentreeoflife.org/opentree/ottol@874633"", ""GBIF:1316434"")","ECOCORE:00000056","saprotroph","NA","onto:implicit"
"49","Messor","NA","Messor minor","c(""NCBITaxon:519485"", ""NCBI:519485"", ""https://tree.opentreeoflife.org/opentree/ottol@874633"", ""GBIF:1316434"")","SFWO:0000062","microorganism","NA","onto:implicit"
"50","Messor","NA","Messor minor","c(""NCBITaxon:519485"", ""NCBI:519485"", ""https://tree.opentreeoflife.org/opentree/ottol@874633"", ""GBIF:1316434"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"51","Messor","NA","Messor minor","c(""NCBITaxon:519485"", ""NCBI:519485"", ""https://tree.opentreeoflife.org/opentree/ottol@874633"", ""GBIF:1316434"")","ECOCORE:00000090","scavenger","NA","onto:implicit"
"52","Messor","NA","Messor minor","c(""NCBITaxon:519485"", ""NCBI:519485"", ""https://tree.opentreeoflife.org/opentree/ottol@874633"", ""GBIF:1316434"")","ECOCORE:00000019","herbivore","NA","onto:implicit"
"53","Messor","NA","Messor minor","c(""NCBITaxon:519485"", ""NCBI:519485"", ""https://tree.opentreeoflife.org/opentree/ottol@874633"", ""GBIF:1316434"")","ECOCORE:00000143","granivore","NA","onto:implicit"
"54","Messor","NA","Messor structor","c(""NCBITaxon:81629"", ""NCBI:81629"", ""https://tree.opentreeoflife.org/opentree/ottol@289067"", ""GBIF:1316520"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"55","Messor","NA","Messor structor","c(""NCBITaxon:81629"", ""NCBI:81629"", ""https://tree.opentreeoflife.org/opentree/ottol@289067"", ""GBIF:1316520"")","ECOCORE:00000019","herbivore","NA","onto:implicit"
