"","queryName","queryId","matchName","matchId","guildId","guildName","reference","graph"
"88","Thomisus","NA","Thomisus citrinellus","c(""NCBITaxon:1647926"", ""NCBI:1647926"", ""https://tree.opentreeoflife.org/opentree/ottol@3549673"", ""GBIF:2166114"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"89","Thomisus","NA","Thomisus onustus","c(""NCBITaxon:1872008"", ""NCBI:1872008"", ""https://tree.opentreeoflife.org/opentree/ottol@3549599"", ""GBIF:2166135"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"90","Thomisus","NA","Thomisus onustus","c(""NCBITaxon:1872008"", ""NCBI:1872008"", ""https://tree.opentreeoflife.org/opentree/ottol@3549599"", ""GBIF:2166135"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"91","Araniella","NA","Araniella","c(""NCBITaxon:336629"", ""NCBI:336629"", ""https://tree.opentreeoflife.org/opentree/ottol@713290"", ""GBIF:2158379"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"92","Araniella","NA","Araniella","c(""NCBITaxon:336629"", ""NCBI:336629"", ""https://tree.opentreeoflife.org/opentree/ottol@713290"", ""GBIF:2158379"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"93","Araniella","NA","Araniella proxima","c(""NCBITaxon:1659909"", ""NCBI:1659909"", ""https://tree.opentreeoflife.org/opentree/ottol@3569431"", ""GBIF:2158382"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"94","Araniella","NA","Araniella proxima","c(""NCBITaxon:1659909"", ""NCBI:1659909"", ""https://tree.opentreeoflife.org/opentree/ottol@3569431"", ""GBIF:2158382"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"95","Araniella","NA","Araniella alpica","c(""NCBITaxon:1810956"", ""NCBI:1810956"", ""https://tree.opentreeoflife.org/opentree/ottol@3569435"", ""GBIF:2158387"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"96","Araniella","NA","Araniella alpica","c(""NCBITaxon:1810956"", ""NCBI:1810956"", ""https://tree.opentreeoflife.org/opentree/ottol@3569435"", ""GBIF:2158387"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"97","Araniella","NA","Araniella alpica","c(""NCBITaxon:1810956"", ""NCBI:1810956"", ""https://tree.opentreeoflife.org/opentree/ottol@3569435"", ""GBIF:2158387"")","ECOCORE:00000088","carnivore","NA","gratin:gossner_arthropoda"
"98","Araniella","NA","Araniella cucurbitina","c(""NCBITaxon:1810957"", ""NCBI:1810957"", ""https://tree.opentreeoflife.org/opentree/ottol@3569434"", ""GBIF:2158384"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"99","Araniella","NA","Araniella cucurbitina","c(""NCBITaxon:1810957"", ""NCBI:1810957"", ""https://tree.opentreeoflife.org/opentree/ottol@3569434"", ""GBIF:2158384"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"100","Araniella","NA","Araniella cucurbitina","c(""NCBITaxon:1810957"", ""NCBI:1810957"", ""https://tree.opentreeoflife.org/opentree/ottol@3569434"", ""GBIF:2158384"")","ECOCORE:00000088","carnivore","NA","gratin:gossner_arthropoda"
"101","Araniella","NA","Araniella inconspicua","c(""NCBITaxon:1810958"", ""NCBI:1810958"", ""https://tree.opentreeoflife.org/opentree/ottol@3569440"", ""GBIF:2158383"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"102","Araniella","NA","Araniella inconspicua","c(""NCBITaxon:1810958"", ""NCBI:1810958"", ""https://tree.opentreeoflife.org/opentree/ottol@3569440"", ""GBIF:2158383"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
